episode,train_return_mean,train_social_welfare,eval_return_mean,eval_social_welfare
47,-64.14996097857754,-192.4498829357326,nan,nan
48,39.632205153505005,118.89661546051502,nan,nan
49,-56.5907413251698,-169.7722239755094,nan,nan
50,-2.186078463991483,-6.558235391974449,3.5491264052689084,10.647379215806723
51,41.326236038158335,123.97870811447501,nan,nan
52,-4.775636961062749,-14.326910883188248,nan,nan
53,3.7757279674212136,11.327183902263641,nan,nan
54,-53.67692409952482,-161.03077229857445,nan,nan
55,-20.75420292963584,-62.26260878890753,nan,nan
56,-87.9194442530473,-263.7583327591419,nan,nan
57,-61.03352269033591,-183.10056807100773,nan,nan
58,0.2305944673717022,0.6917834021151066,nan,nan
59,-32.63760860264301,-97.91282580792904,nan,nan
60,-5.535197044412295,-16.605591133236885,nan,nan
61,-10.2287143394351,-30.6861430183053,nan,nan
62,-84.38440321634214,-253.1532096490264,nan,nan
63,5.772554183999698,17.317662551999092,nan,nan
64,53.305315643548965,159.9159469306469,nan,nan
65,37.033346156279244,111.10003846883774,nan,nan
66,-58.64357333381971,-175.93072000145912,nan,nan
67,-33.997745583454765,-101.9932367503643,nan,nan
68,-13.790821604430676,-41.37246481329203,nan,nan
69,-42.51738035430511,-127.55214106291533,nan,nan
70,-55.377415765076876,-166.13224729523063,nan,nan
71,35.41069841881593,106.23209525644779,nan,nan
72,-101.26973470548789,-303.80920411646366,nan,nan
73,31.035042668382328,93.10512800514698,nan,nan
74,38.63132741550604,115.89398224651814,nan,nan
75,-45.60127489392956,-136.80382468178868,nan,nan
76,6.896928071975708,20.690784215927124,nan,nan
77,3.417776302744945,10.253328908234835,nan,nan
78,-29.086610794067383,-87.25983238220215,nan,nan
79,28.957258145014446,86.87177443504333,nan,nan
80,15.79042469461759,47.37127408385277,nan,nan
81,34.14511056492726,102.43533169478178,nan,nan
82,-41.989988731841244,-125.96996619552374,nan,nan
83,-41.58748531341553,-124.76245594024658,nan,nan
84,-45.6334438190485,-136.9003314571455,nan,nan
85,-49.03540008266767,-147.106200248003,nan,nan
86,-42.489695558945336,-127.46908667683601,nan,nan
87,-44.09252296884855,-132.27756890654564,nan,nan
88,-26.899716646720965,-80.6991499401629,nan,nan
89,-59.528763983398676,-178.58629195019603,nan,nan
90,-100.67619017635782,-302.0285705290735,nan,nan
91,-10.909674606829261,-32.72902382048778,nan,nan
92,-118.67620359361172,-356.02861078083515,nan,nan
93,-11.163405381763974,-33.490216145291924,nan,nan
94,-39.943082163731255,-119.82924649119377,nan,nan
95,8.439089119434357,25.31726735830307,nan,nan
96,66.69365847110748,200.08097541332245,nan,nan
97,-47.090128709872566,-141.2703861296177,nan,nan
98,-57.52019473910332,-172.56058421730995,nan,nan
99,7.097563420732816,21.292690262198448,nan,nan
100,22.517478942871094,67.55243682861328,-23.89438180650274,-71.68314541950822
101,-3.802848299344381,-11.408544898033142,nan,nan
102,-38.407847358689956,-115.22354207606986,nan,nan
103,-66.62798256923755,-199.88394770771265,nan,nan
104,-5.573334030807018,-16.720002092421055,nan,nan
105,-54.39497644702593,-163.1849293410778,nan,nan
106,-5.0520863849669695,-15.156259154900908,nan,nan
107,23.229791830293834,69.6893754908815,nan,nan
108,18.446105266610783,55.338315799832344,nan,nan
109,-30.00808209180832,-90.02424627542496,nan,nan
110,-58.94614536718776,-176.83843610156327,nan,nan
111,28.543921634554863,85.63176490366459,nan,nan
112,-9.364523455500603,-28.093570366501808,nan,nan
113,27.556918062269688,82.67075418680906,nan,nan
114,-49.92730928957462,-149.78192786872387,nan,nan
115,17.486617197593052,52.45985159277916,nan,nan
116,-2.781707008058826,-8.345121024176478,nan,nan
117,70.09092094749212,210.27276284247637,nan,nan
118,-117.6863672931989,-353.0591018795967,nan,nan
119,-43.0469920511047,-129.1409761533141,nan,nan
120,-7.559625433137019,-22.67887629941106,nan,nan
121,6.97475279122591,20.92425837367773,nan,nan
122,-1.462946539123853,-4.388839617371559,nan,nan
123,8.398841416463256,25.196524249389768,nan,nan
124,-14.143924530595541,-42.43177359178662,nan,nan
125,-4.249282800902923,-12.747848402708769,nan,nan
126,-30.904618774851162,-92.71385632455349,nan,nan
127,-37.37531918783983,-112.12595756351948,nan,nan
128,33.04829680174589,99.14489040523767,nan,nan
129,24.881608574340742,74.64482572302222,nan,nan
130,112.20628001292546,336.6188400387764,nan,nan
131,-20.079249401887257,-60.237748205661774,nan,nan
132,38.0774926841259,114.2324780523777,nan,nan
133,-29.867121030886967,-89.6013630926609,nan,nan
134,-16.84496219952901,-50.534886598587036,nan,nan
135,-32.59532342354456,-97.7859702706337,nan,nan
136,-43.43630310893059,-130.30890932679176,nan,nan
137,-101.1793041030566,-303.53791230916977,nan,nan
138,-37.82344330723087,-113.47032992169261,nan,nan
139,-37.46790794531504,-112.40372383594513,nan,nan
140,-44.12217406431834,-132.36652219295502,nan,nan
141,-30.319129603604477,-90.95738881081343,nan,nan
142,-37.435698668162026,-112.30709600448608,nan,nan
143,-48.763730297485985,-146.29119089245796,nan,nan
144,-39.519524489839874,-118.55857346951962,nan,nan
145,-13.251716847221056,-39.75515054166317,nan,nan
146,-29.932112618039053,-89.79633785411716,nan,nan
147,-30.98024645447731,-92.94073936343193,nan,nan
148,-32.87402375290791,-98.62207125872374,nan,nan
149,-58.47138634572426,-175.4141590371728,nan,nan
150,3.6357694752514362,10.907308425754309,20.629818060249093,61.88945418074727
151,-15.596701671679815,-46.790105015039444,nan,nan
152,-43.792736833294235,-131.3782104998827,nan,nan
153,-20.956832545499008,-62.87049763649702,nan,nan
154,7.8957905024290085,23.687371507287025,nan,nan
155,-9.826978395382563,-29.48093518614769,nan,nan
156,-77.6853667323788,-233.0561001971364,nan,nan
157,-110.33177374800046,-330.9953212440014,nan,nan
158,-34.62576752652725,-103.87730257958174,nan,nan
159,-45.25692033022642,-135.77076099067926,nan,nan
160,-108.92275618513425,-326.76826855540276,nan,nan
161,-94.29008874172966,-282.87026622518897,nan,nan
162,-26.454891959826153,-79.36467587947845,nan,nan
163,-31.556151340405147,-94.66845402121544,nan,nan
164,-17.512138136352103,-52.536414409056306,nan,nan
165,-16.211437960465748,-48.63431388139725,nan,nan
166,-70.68183882286151,-212.04551646858454,nan,nan
167,-41.30199757963419,-123.90599273890257,nan,nan
168,-24.029692356785137,-72.08907707035542,nan,nan
169,17.050418944408495,51.15125683322549,nan,nan
170,-33.88135193909208,-101.64405581727624,nan,nan
171,-105.00137975811958,-315.00413927435875,nan,nan
172,-31.927453378836315,-95.78236013650894,nan,nan
173,-37.00945769250393,-111.02837307751179,nan,nan
174,1.6180246733129025,4.854074019938707,nan,nan
175,-14.19643458724022,-42.58930376172066,nan,nan
176,-29.572166115045547,-88.71649834513664,nan,nan
177,-45.79912647480766,-137.39737942442298,nan,nan
178,-41.3808992455403,-124.1426977366209,nan,nan
179,67.80588054160278,203.4176416248083,nan,nan
180,34.55561657746633,103.66684973239899,nan,nan
181,-30.278638466571767,-90.8359153997153,nan,nan
182,-68.87392541269462,-206.62177623808384,nan,nan
183,-43.44663324703773,-130.3398997411132,nan,nan
184,-8.221095710992813,-24.66328713297844,nan,nan
185,-110.40159826477368,-331.20479479432106,nan,nan
186,-50.99022479852041,-152.97067439556122,nan,nan
187,-49.74421032269796,-149.23263096809387,nan,nan
188,-38.86568676183621,-116.59706028550863,nan,nan
189,-75.69651849071185,-227.08955547213554,nan,nan
190,-11.213717177510262,-33.641151532530785,nan,nan
191,26.845325666169327,80.53597699850798,nan,nan
192,-65.43090171118577,-196.29270513355732,nan,nan
193,-17.3516719887654,-52.055015966296196,nan,nan
194,-16.32218975822131,-48.966569274663925,nan,nan
195,-68.48259892563026,-205.44779677689075,nan,nan
196,-19.071894966065884,-57.21568489819765,nan,nan
197,-66.0109809981659,-198.03294299449772,nan,nan
198,-53.50770517190298,-160.52311551570892,nan,nan
199,-69.50312915196021,-208.50938745588064,nan,nan
200,49.16431638598442,147.49294915795326,-24.540431406348944,-73.62129421904683
201,-8.681192417939505,-26.043577253818512,nan,nan
202,8.11534970998764,24.34604912996292,nan,nan
203,1.4466908251245816,4.340072475373745,nan,nan
204,-64.5941264629364,-193.7823793888092,nan,nan
205,-29.38102255264918,-88.14306765794754,nan,nan
206,-30.81174487868945,-92.43523463606834,nan,nan
207,-14.287853618462881,-42.86356085538864,nan,nan
208,-48.01322282354037,-144.0396684706211,nan,nan
209,-114.25839829444885,-342.77519488334656,nan,nan
210,-84.72114931046963,-254.16344793140888,nan,nan
211,-63.74746815363566,-191.24240446090698,nan,nan
212,-38.17103321353594,-114.51309964060783,nan,nan
213,21.081245288873713,63.24373586662114,nan,nan
214,-47.238076151659094,-141.71422845497727,nan,nan
215,-27.19669257601102,-81.59007772803307,nan,nan
216,-63.57346248626709,-190.72038745880127,nan,nan
217,10.847819305956364,32.54345791786909,nan,nan
218,-20.048206557830174,-60.144619673490524,nan,nan
219,-23.700499882300694,-71.10149964690208,nan,nan
220,-30.208992913365364,-90.62697874009609,nan,nan
221,-60.42082860444983,-181.26248581334949,nan,nan
222,18.76225185394287,56.28675556182861,nan,nan
223,-25.601420775055885,-76.80426232516766,nan,nan
224,-71.5946538945039,-214.78396168351173,nan,nan
225,-0.515032763282458,-1.545098289847374,nan,nan
226,-31.57801490308096,-94.73404470924288,nan,nan
227,-24.104477119942505,-72.31343135982752,nan,nan
228,-38.85471914956967,-116.56415744870901,nan,nan
229,6.084940388798714,18.25482116639614,nan,nan
230,-11.868421197558442,-35.60526359267533,nan,nan
231,-52.67665176590284,-158.0299552977085,nan,nan
232,-41.38261358936628,-124.14784076809883,nan,nan
233,-17.65277133633693,-52.95831400901079,nan,nan
234,-39.44118881225586,-118.32356643676758,nan,nan
235,-37.711595848202705,-113.13478754460812,nan,nan
236,-35.813664798003934,-107.4409943940118,nan,nan
237,-101.26359421014786,-303.7907826304436,nan,nan
238,-48.0120534102122,-144.0361602306366,nan,nan
239,-52.4663133850942,-157.39894015528262,nan,nan
240,-14.41744284828504,-43.25232854485512,nan,nan
241,-84.87030354142189,-254.61091062426567,nan,nan
242,-44.07208395997683,-132.2162518799305,nan,nan
243,-29.873535747329395,-89.62060724198818,nan,nan
244,11.06655358771483,33.19966076314449,nan,nan
245,12.198053936474025,36.594161809422076,nan,nan
246,13.313860448698202,39.94158134609461,nan,nan
247,-32.76206643367186,-98.28619930101559,nan,nan
248,-28.103251308202744,-84.30975392460823,nan,nan
249,-22.906305889288586,-68.71891766786575,nan,nan
250,-55.733329682300486,-167.19998904690146,-31.761294938623912,-95.28388481587172
251,-2.7751253495613732,-8.32537604868412,nan,nan
252,-0.3552506621927023,-1.0657519865781069,nan,nan
253,5.732618262370427,17.197854787111282,nan,nan
254,-34.768958389759064,-104.30687516927719,nan,nan
255,-4.001001154383023,-12.00300346314907,nan,nan
256,-19.217572674155235,-57.652718022465706,nan,nan
257,2.872728700439135,8.618186101317406,nan,nan
258,-20.07792692879836,-60.23378078639507,nan,nan
259,-72.9835657775402,-218.95069733262062,nan,nan
260,21.45862478017807,64.37587434053421,nan,nan
261,-41.00067533055941,-123.00202599167824,nan,nan
262,-67.39323139190674,-202.17969417572021,nan,nan
263,-10.95123619834582,-32.85370859503746,nan,nan
264,-20.98949319620927,-62.968479588627815,nan,nan
265,-71.09578594813745,-213.28735784441233,nan,nan
266,37.56769951929649,112.70309855788946,nan,nan
267,4.423362375237048,13.270087125711143,nan,nan
268,31.334477365016937,94.00343209505081,nan,nan
269,-58.389213571945824,-175.16764071583748,nan,nan
270,83.40940963849425,250.22822891548276,nan,nan
271,-23.326014081637066,-69.9780422449112,nan,nan
272,50.42247748374939,151.26743245124817,nan,nan
273,27.571439027786255,82.71431708335876,nan,nan
274,-32.029886881510414,-96.08966064453125,nan,nan
275,19.94087087114652,59.82261261343956,nan,nan
276,18.665748241667945,55.99724472500384,nan,nan
277,15.45245461910963,46.35736385732889,nan,nan
278,13.029374930076301,39.0881247902289,nan,nan
279,-21.01380284378926,-63.04140853136778,nan,nan
280,39.42176075155536,118.26528225466609,nan,nan
281,-37.10551534344753,-111.31654603034258,nan,nan
282,-42.34241106361151,-127.02723319083452,nan,nan
283,-51.79846646388372,-155.39539939165115,nan,nan
284,8.597215371827284,25.791646115481853,nan,nan
285,25.887156893809635,77.66147068142891,nan,nan
286,-47.95100660125414,-143.85301980376244,nan,nan
287,22.9489531883349,68.8468595650047,nan,nan
288,62.500447710355125,187.50134313106537,nan,nan
289,30.861902855336666,92.58570856601,nan,nan
290,-64.01304605851571,-192.03913817554712,nan,nan
291,28.688960302621126,86.06688090786338,nan,nan
292,25.08678083649526,75.26034250948578,nan,nan
293,52.85550057888031,158.56650173664093,nan,nan
294,34.04357538061837,102.13072614185512,nan,nan
295,-31.65806693583727,-94.9742008075118,nan,nan
296,7.486393334964911,22.459180004894733,nan,nan
297,-67.3090199927489,-201.9270599782467,nan,nan
298,-82.64197538296382,-247.92592614889145,nan,nan
299,-1.7428881128629048,-5.228664338588715,nan,nan
300,1.340685003126661,4.022055009379983,27.21911781382126,81.65735344146378
301,74.38838669657707,223.16516008973122,nan,nan
302,-31.052481993411977,-93.15744598023593,nan,nan
303,44.802607337633766,134.4078220129013,nan,nan
304,7.362869729598363,22.08860918879509,nan,nan
305,35.416469732920326,106.24940919876099,nan,nan
306,-11.70086054255565,-35.10258162766695,nan,nan
307,17.58873842159907,52.76621526479721,nan,nan
308,-35.54233339428902,-106.62700018286705,nan,nan
309,29.092056368788082,87.27616910636425,nan,nan
310,-42.94680435707172,-128.84041307121515,nan,nan
311,14.293585499127706,42.88075649738312,nan,nan
312,-27.468537765865523,-82.40561329759657,nan,nan
313,60.98186556994915,182.94559670984745,nan,nan
314,79.32515700658162,237.97547101974487,nan,nan
315,9.948380698760351,29.84514209628105,nan,nan
316,36.24011510362228,108.72034531086683,nan,nan
317,62.5781244635582,187.7343733906746,nan,nan
318,22.65316257129113,67.95948771387339,nan,nan
319,57.154105926553406,171.46231777966022,nan,nan
320,-8.843764840314785,-26.531294520944357,nan,nan
321,2.4262799782057605,7.278839934617281,nan,nan
322,-107.0301561454932,-321.09046843647957,nan,nan
323,-48.17124867811799,-144.51374603435397,nan,nan
324,-41.483497281869255,-124.45049184560776,nan,nan
325,-41.54012106731534,-124.62036320194602,nan,nan
326,-17.743609686692555,-53.23082906007767,nan,nan
327,-39.15974303210775,-117.47922909632325,nan,nan
328,47.37643299500147,142.12929898500443,nan,nan
329,-32.450773100058235,-97.35231930017471,nan,nan
330,42.453909603257976,127.36172880977392,nan,nan
331,38.688206017017365,116.0646180510521,nan,nan
332,2.498720665772756,7.496161997318268,nan,nan
333,-47.27773707111677,-141.8332112133503,nan,nan
334,-56.10838297009468,-168.32514891028404,nan,nan
335,-47.32667684555054,-141.9800305366516,nan,nan
336,-15.066119412581125,-45.19835823774338,nan,nan
337,-103.5971657037735,-310.7914971113205,nan,nan
338,-100.1544657945633,-300.4633973836899,nan,nan
339,-34.83514300237099,-104.50542900711298,nan,nan
340,-9.177494068940481,-27.53248220682144,nan,nan
341,33.44544064253569,100.33632192760706,nan,nan
342,15.253903269767761,45.761709809303284,nan,nan
343,-50.41261600765089,-151.23784802295268,nan,nan
344,16.754096026221912,50.26228807866573,nan,nan
345,-34.91554333269596,-104.74662999808788,nan,nan
346,1.724250086893638,5.172750260680914,nan,nan
347,-15.111085375150045,-45.333256125450134,nan,nan
348,-8.665297105908394,-25.99589131772518,nan,nan
349,-103.43859529495239,-310.3157858848572,nan,nan
350,-41.53732030481721,-124.61196091445163,-55.943861854573086,-167.83158556371927
351,-16.42311170200507,-49.269335106015205,nan,nan
352,-16.806941511730354,-50.42082453519106,nan,nan
353,-0.37694313501318294,-1.1308294050395489,nan,nan
354,-74.18098927040894,-222.54296781122684,nan,nan
355,8.93997073173523,26.81991219520569,nan,nan
356,-25.20278439919154,-75.60835319757462,nan,nan
357,-24.299009680747986,-72.89702904224396,nan,nan
358,-16.88687885304292,-50.66063655912876,nan,nan
359,-63.66295176744461,-190.98885530233383,nan,nan
360,-25.11655209461848,-75.34965628385544,nan,nan
361,-121.9465651338299,-365.83969540148973,nan,nan
362,-32.803273141384125,-98.40981942415237,nan,nan
363,8.875801553328833,26.627404659986496,nan,nan
364,-57.17861123879751,-171.53583371639252,nan,nan
365,-37.66329059998194,-112.98987179994583,nan,nan
366,-31.006782951454323,-93.02034885436296,nan,nan
367,-27.77801421781381,-83.33404265344143,nan,nan
368,-29.8495567937692,-89.5486703813076,nan,nan
369,-57.95801702141762,-173.87405106425285,nan,nan
370,-31.96725256368518,-95.90175769105554,nan,nan
371,-56.756964360674225,-170.27089308202267,nan,nan
372,-5.734686786308885,-17.204060358926654,nan,nan
373,1.4231127593666315,4.2693382780998945,nan,nan
374,-98.52891461799543,-295.58674385398626,nan,nan
375,-38.75161432723204,-116.25484298169613,nan,nan
376,-89.62132453918457,-268.8639736175537,nan,nan
377,4.378479643724859,13.135438931174576,nan,nan
378,-21.8037894765536,-65.4113684296608,nan,nan
379,-93.69714309771855,-281.09142929315567,nan,nan
380,-66.59981418649356,-199.79944255948067,nan,nan
381,-23.02641350775957,-69.07924052327871,nan,nan
382,-76.85675704479218,-230.57027113437653,nan,nan
383,-44.278337915738426,-132.83501374721527,nan,nan
384,-29.250364254849654,-87.75109276454896,nan,nan
385,-23.574091653029125,-70.72227495908737,nan,nan
386,-52.4382528240482,-157.3147584721446,nan,nan
387,-70.36115510513385,-211.08346531540155,nan,nan
388,-27.98052857319514,-83.94158571958542,nan,nan
389,2.8639723310867944,8.591916993260384,nan,nan
390,-26.902897198994953,-80.70869159698486,nan,nan
391,-27.848373641570408,-83.54512092471123,nan,nan
392,-60.919589534401894,-182.75876860320568,nan,nan
393,3.2654238790273666,9.7962716370821,nan,nan
394,-43.690821965535484,-131.07246589660645,nan,nan
395,13.282667537530264,39.84800261259079,nan,nan
396,21.104985892772675,63.314957678318024,nan,nan
397,-63.81637992461523,-191.44913977384567,nan,nan
398,-55.37219594915708,-166.11658784747124,nan,nan
399,-42.22692511062875,-126.68077533188625,nan,nan
400,-8.206933399041494,-24.62080019712448,-21.855332193213208,-65.56599657963962
401,-69.43256916602452,-208.29770749807358,nan,nan
402,-45.36091067393621,-136.08273202180862,nan,nan
403,-5.263951050738494,-15.79185315221548,nan,nan
404,-20.915416343758505,-62.74624903127551,nan,nan
405,47.8813761981825,143.6441285945475,nan,nan
406,35.99445979048809,107.98337937146425,nan,nan
407,-9.421525412549576,-28.264576237648726,nan,nan
408,-38.43781833040217,-115.31345499120653,nan,nan
409,-47.522414825856686,-142.56724447757006,nan,nan
410,5.656436906506618,16.969310719519854,nan,nan
411,-14.80863831875225,-44.42591495625675,nan,nan
412,-63.337560921907425,-190.01268276572227,nan,nan
413,-8.209692865610123,-24.629078596830368,nan,nan
414,13.792120297749838,41.37636089324951,nan,nan
415,-42.0544363980492,-126.16330919414759,nan,nan
416,-36.49743080635866,-109.49229241907597,nan,nan
417,-14.503399211913347,-43.51019763574004,nan,nan
418,-73.3670348872741,-220.10110466182232,nan,nan
419,-107.86307968695958,-323.58923906087875,nan,nan
420,-37.929614764638245,-113.78884429391474,nan,nan
421,-18.43805694580078,-55.314170837402344,nan,nan
422,-70.25423624118169,-210.76270872354507,nan,nan
423,-23.723259191727266,-71.1697775751818,nan,nan
424,-24.24712434411049,-72.74137303233147,nan,nan
425,-58.55096647826334,-175.65289943479002,nan,nan
426,44.26682105163733,132.800463154912,nan,nan
427,79.94081987192233,239.822459615767,nan,nan
428,-53.34738854070505,-160.04216562211514,nan,nan
429,-55.48478894432386,-166.45436683297157,nan,nan
430,-11.33443714181582,-34.003311425447464,nan,nan
431,-40.91159664591154,-122.7347899377346,nan,nan
432,-2.5297718408207097,-7.58931552246213,nan,nan
433,-29.73982795079549,-89.21948385238647,nan,nan
434,42.12485471367836,126.37456414103508,nan,nan
435,-55.120943096776806,-165.3628292903304,nan,nan
436,-27.981140171488125,-83.94342051446438,nan,nan
437,-65.19684966901939,-195.59054900705814,nan,nan
438,-67.07470520337422,-201.22411561012268,nan,nan
439,-8.308662176132202,-24.925986528396606,nan,nan
440,-25.557961682478588,-76.67388504743576,nan,nan
441,-65.02681987484296,-195.08045962452888,nan,nan
442,-26.586575001478195,-79.75972500443459,nan,nan
443,-59.32558863361677,-177.9767659008503,nan,nan
444,-66.13682747880618,-198.41048243641853,nan,nan
445,-33.180362870295845,-99.54108861088753,nan,nan
446,-84.81535349289577,-254.4460604786873,nan,nan
447,-53.4312052950263,-160.2936158850789,nan,nan
448,18.20655099550883,54.61965298652649,nan,nan
449,-45.77952414751053,-137.33857244253159,nan,nan
450,-19.97473891576131,-59.924216747283936,-43.311340110392,-129.934020331176
451,-22.58906842302531,-67.76720526907593,nan,nan
452,-32.17742337286472,-96.53227011859417,nan,nan
453,-70.55099014441173,-211.65297043323517,nan,nan
454,-5.503497391939163,-16.51049217581749,nan,nan
455,-50.529509584108986,-151.58852875232697,nan,nan
456,-9.76127420986692,-29.283822629600763,nan,nan
457,49.29421185081204,147.8826355524361,nan,nan
458,-75.05515590434273,-225.1654677130282,nan,nan
459,-49.87787208954493,-149.6336162686348,nan,nan
460,29.28737459083398,87.86212377250195,nan,nan
461,-107.07954670209438,-321.2386401062831,nan,nan
462,-61.98397061725458,-185.95191185176373,nan,nan
463,-37.03318717082342,-111.09956151247025,nan,nan
464,-32.938065906365715,-98.81419771909714,nan,nan
465,-35.515829587976135,-106.54748876392841,nan,nan
466,53.653353271385036,160.9600598141551,nan,nan
467,-56.94649404287338,-170.83948212862015,nan,nan
468,60.09279719988505,180.27839159965515,nan,nan
469,-6.93580849096179,-20.80742547288537,nan,nan
470,9.624238076309362,28.87271422892809,nan,nan
471,0.4143961928784847,1.2431885786354542,nan,nan
472,15.757892865842829,47.27367859752849,nan,nan
473,23.612381762514513,70.83714528754354,nan,nan
474,34.264882822831474,102.79464846849442,nan,nan
475,-38.81797389189402,-116.45392167568207,nan,nan
476,-25.327053134640057,-75.98115940392017,nan,nan
477,-28.17862453063329,-84.53587359189987,nan,nan
478,-7.393166318535805,-22.179498955607414,nan,nan
479,-60.79808482527733,-182.39425447583199,nan,nan
480,-4.730705122152965,-14.192115366458893,nan,nan
481,-10.963773921132088,-32.89132176339626,nan,nan
482,-11.580611109733582,-34.741833329200745,nan,nan
483,-24.40351378917694,-73.21054136753082,nan,nan
484,-3.528575969239076,-10.585727907717228,nan,nan
485,-29.67335019012292,-89.02005057036877,nan,nan
486,21.24894456068675,63.74683368206024,nan,nan
487,-46.87615573902925,-140.62846721708775,nan,nan
488,-45.227651546398796,-135.6829546391964,nan,nan
489,-88.31370742122333,-264.94112226366997,nan,nan
490,-66.75884505112965,-200.27653515338898,nan,nan
491,-49.18704258402189,-147.56112775206566,nan,nan
492,-41.34525356193384,-124.0357606858015,nan,nan
493,-23.285142545898754,-69.85542763769627,nan,nan
494,-0.5367657666405042,-1.6102972999215126,nan,nan
495,23.115520755449932,69.34656226634979,nan,nan
496,-69.5667553966244,-208.70026618987322,nan,nan
497,-42.209586714704834,-126.6287601441145,nan,nan
498,13.189368903636932,39.5681067109108,nan,nan
499,-75.24027192592621,-225.72081577777863,nan,nan
500,-16.922962600986164,-50.76888780295849,-2.571886823015909,-7.715660469047725
501,-84.12588942547639,-252.37766827642918,nan,nan
502,-52.57120559426645,-157.71361678279936,nan,nan
503,-1.7006604733566444,-5.101981420069933,nan,nan
504,-17.349250835676987,-52.047752507030964,nan,nan
505,-37.02649870266517,-111.07949610799551,nan,nan
506,-84.18130379418533,-252.54391138255596,nan,nan
507,-94.3716509261479,-283.1149527784437,nan,nan
508,1.6185042085126042,4.855512625537813,nan,nan
509,-112.32579140365124,-336.9773742109537,nan,nan
510,21.14354369541009,63.43063108623028,nan,nan
511,-21.507883056998253,-64.52364917099476,nan,nan
512,-82.1472876643141,-246.44186299294233,nan,nan
513,-35.63480382210886,-106.90441146632656,nan,nan
514,-169.52415508031845,-508.57246524095535,nan,nan
515,-72.55703258514404,-217.67109775543213,nan,nan
516,-94.06926469008128,-282.20779407024384,nan,nan
517,-139.0110578816384,-417.0331736449152,nan,nan
518,-38.13241746276617,-114.39725238829851,nan,nan
519,23.606480807997286,70.81944242399186,nan,nan
520,-24.543195058902104,-73.62958517670631,nan,nan
521,-58.497154150779046,-175.49146245233715,nan,nan
522,-40.32285190125307,-120.9685557037592,nan,nan
523,-55.33746222654978,-166.01238667964935,nan,nan
524,-32.12547368990878,-96.37642106972635,nan,nan
525,30.106558956205845,90.31967686861753,nan,nan
526,-26.483153502146404,-79.44946050643921,nan,nan
527,-0.8836248566706976,-2.6508745700120926,nan,nan
528,28.725364436705906,86.17609331011772,nan,nan
529,-29.717015544573467,-89.1510466337204,nan,nan
530,52.21311984707912,156.63935954123735,nan,nan
531,0.8461361875136694,2.538408562541008,nan,nan
532,4.414819606890281,13.244458820670843,nan,nan
533,5.056435629725456,15.169306889176369,nan,nan
534,-54.09930993616581,-162.29792980849743,nan,nan
535,-53.52498612801234,-160.57495838403702,nan,nan
536,-30.049261433382828,-90.14778430014849,nan,nan
537,-16.75305720170339,-50.25917160511017,nan,nan
538,41.25341514746348,123.76024544239044,nan,nan
539,-16.337417242427666,-49.012251727283,nan,nan
540,-25.206322975456715,-75.61896892637014,nan,nan
541,-28.247207902061444,-84.74162370618433,nan,nan
542,-7.388035401701927,-22.16410620510578,nan,nan
543,-42.27606552839279,-126.82819658517838,nan,nan
